_id,Estatus_solicitud,Sucursal,Empresa,codigo_producto,Broker,FrontEnd,Fecha_inicio_credito,Fecha_dispersion,Tiempo_funnel_segundos_netos,Dias_horas_transcurridos,Tiempo_total_funnel_formato,Tarea_mas_tardada,Tiempo_tarea_mas_tardada_formato
6941dab126fa78782939d39e,APPROVED,590,AEF,FORMER,FORMER,TYSON,2025-12-16 16:18:26,2026-01-16 18:10:01,"2,685,095","31 días, 1 horas",31:01:51:35,AXIGESTION,31:01:31:14
693549ae14299534bf0789fd,APPROVED,3,FISA,KFACILDIGITAL,PRESTANOMICO-Fisa-Mercado abierto,LANDING,2025-12-08 13:47:20,2026-01-08 14:53:01,"2,682,341","31 días, 1 horas",31:01:05:41,VERIFIRMASUCURSAL,13:05:10:05
69333148b9db395b99a2f9e1,APPROVED,561,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-05 13:23:52,2026-01-05 13:59:01,"2,680,509","31 días, 0 horas",31:00:35:09,AXIGESTION,30:23:25:04
69430203b5b7954c38f1c2bd,APPROVED,687,AEF,FORMER,FORMER,TYSON,2025-12-17 13:18:29,2026-01-17 13:45:01,"2,679,992","31 días, 0 horas",31:00:26:32,AXIDYNAMICJOURNEY,30:22:54:11
6955854a2a8c57159b3b771b,APPROVED,66,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 14:19:23,2026-01-31 14:31:31,"2,679,128","31 días, 0 horas",31:00:12:08,AXIGESTION,31:00:11:12
695579c56d406a18ee3e6f95,APPROVED,664,AEF,FORMALDIGITAL,Socio_Micronegocio,MOBILE,2025-12-31 13:32:15,2026-01-31 10:35:01,"2,667,766","30 días, 21 horas",30:21:02:46,AXIGESTION,30:20:54:59
6941d6503b4bb6353501478f,APPROVED,1,FISA,FORMER,FORMER,TYSON,2025-12-16 15:59:46,2026-01-16 11:58:02,"2,663,896","30 días, 19 horas",30:19:58:16,AXIGESTION,30:19:43:33
6952ee066d406a18ee3e6657,APPROVED,637,AEF,FORMER,FORMER,TYSON,2025-12-29 15:09:27,2026-01-29 9:35:01,"2,658,334","30 días, 18 horas",30:18:25:34,AXIGESTION,30:18:18:26
6941907481588f0c78073396,APPROVED,114,FISA,REVO-DLC,DLC,LANDING,2025-12-16 11:01:42,2026-01-15 18:47:53,"2,619,971","30 días, 7 horas",30:07:46:11,AXIGESTION,30:07:45:54
6941827c4fb0f434de4a3c10,APPROVED,270,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 10:02:05,2026-01-15 15:58:02,"2,613,357","30 días, 5 horas",30:05:55:57,AXIDYNAMICJOURNEY,30:05:53:55
694ae7b2ca1f0515e0363555,APPROVED,660,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-23 13:04:19,2026-01-22 18:08:01,"2,610,222","30 días, 5 horas",30:05:03:42,AXIGESTION,30:04:45:10
69345d6e9b16a235bf94a43e,APPROVED,5,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-06 10:44:31,2026-01-05 13:30:23,"2,601,952","30 días, 2 horas",30:02:45:52,VERIEXPEDIENTEDIGITAL,39:01:45:53
6930acc3fd1d702b2f9f4aa4,APPROVED,12,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 15:33:56,2026-01-02 17:01:24,"2,597,248","30 días, 1 horas",30:01:27:28,VERIEXPEDIENTEDIGITAL,42:00:21:53
69383e5cf7d61e67d6cfa6ff,APPROVED,601,AEF,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-09 9:21:01,2026-01-08 10:46:01,"2,597,100","30 días, 1 horas",30:01:25:00,AXIMONTODISPERSION,29:15:54:10
6931dc1fbf1a752c15521ff2,APPROVED,557,AEF,FORMER,FORMER,TYSON,2025-12-04 13:08:18,2026-01-03 13:50:01,"2,594,503","30 días, 0 horas",30:00:41:43,AXIGESTION,30:00:38:42
6939c583fd1d702b2f9f6ca4,APPROVED,716,AEF,FORMER,FORMER,TYSON_COA,2025-12-10 13:09:56,2026-01-09 13:33:01,"2,593,385","30 días, 0 horas",30:00:23:05,AXIGESTION,30:00:19:46
695456aaf5eb7b322edd7572,APPROVED,91,FISA,FORMALDIGITAL-EXPRESS,Socio_Plus,MOBILE,2025-12-30 17:05:14,2026-01-29 17:13:01,"2,592,467","30 días, 0 horas",30:00:07:47,AXIDYNAMICJOURNEY,29:23:59:02
69306a99bba57b103a50141f,APPROVED,629,AEF,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-03 10:51:37,2026-01-02 10:56:36,"2,592,299","30 días, 0 horas",30:00:04:59,VERIEXPEDIENTEDIGITAL,22:01:31:30
6946debe385b6b7e60ee9251,APPROVED,728,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-20 11:37:05,2026-01-19 10:42:23,"2,588,718","29 días, 23 horas",29:23:05:18,VERIFIRMA,29:21:39:22
693093ca9b16a235bf949505,APPROVED,5,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 13:47:23,2026-01-02 11:49:32,"2,584,929","29 días, 22 horas",29:22:02:09,VERIEXPEDIENTEDIGITAL,41:22:30:31
695577f66d406a18ee3e6f87,APPROVED,7,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 13:22:32,2026-01-30 11:24:15,"2,584,903","29 días, 22 horas",29:22:01:43,AXIGESTION,29:01:03:35
6935d9405ed90e043cacb4f5,APPROVED,564,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-07 13:45:05,2026-01-06 11:42:45,"2,584,660","29 días, 21 horas",29:21:57:40,AXIGESTION,29:21:55:49
6937389a14299534bf078f72,APPROVED,284,FISA,FORMALDIGITAL,UNDEFINED,LANDING,2025-12-08 17:24:42,2026-01-07 15:18:01,"2,584,399","29 días, 21 horas",29:21:53:19,AXIPREAPROBADO,29:20:06:26
692e12138637bf40499aae43,APPROVED,15,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 16:09:23,2025-12-31 13:55:32,"2,583,969","29 días, 21 horas",29:21:46:09,AXIGESTION,29:21:43:40
695591582a8c57159b3b777a,APPROVED,547,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 15:10:49,2026-01-30 12:33:02,"2,582,533","29 días, 21 horas",29:21:22:13,AXIDYNAMICJOURNEY,24:23:08:21
692df0c78637bf40499aacc4,APPROVED,50,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-01 13:47:20,2025-12-31 10:38:05,"2,580,645","29 días, 20 horas",29:20:50:45,AXIGESTION,29:20:49:49
695314897a2c8a27819135bd,APPROVED,702,AEF,COLABORADORES,COLABORADORES,LANDING,2025-12-29 17:54:51,2026-01-28 13:33:01,"2,576,290","29 días, 19 horas",29:19:38:10,DOMDIGITAL,00:16:33:21
69559bd8bb81c827aeb1521d,APPROVED,95,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-31 15:55:37,2026-01-30 10:53:04,"2,573,847","29 días, 18 horas",29:18:57:27,AXIGESTION,29:18:56:31
692e2da0c480313a45eb21b4,APPROVED,273,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-01 18:06:57,2025-12-31 10:30:03,"2,564,586","29 días, 16 horas",29:16:23:06,AXIGESTION,25:23:16:19
693b4a9014299534bf07a15f,APPROVED,89,FISA,FORMALDIGITAL,FORMALDIGITAL,TYSON,2025-12-11 16:49:57,2026-01-10 9:08:03,"2,564,286","29 días, 16 horas",29:16:18:06,AXIGESTION,29:01:12:01
6940452998e6406bb134767d,APPROVED,42,FISA,FORMALDIGITAL,Socio_Imparable,MOBILE,2025-12-15 11:30:03,2026-01-13 18:26:02,"2,530,559","29 días, 6 horas",29:06:55:59,AXIGESTION,29:06:45:42
692f1f0abba57b103a500b8f,APPROVED,287,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-02 11:17:00,2025-12-31 17:20:50,"2,527,430","29 días, 6 horas",29:06:03:50,AXIGESTION,29:06:03:12
6954111097f2b16f8fb14999,APPROVED,16,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-30 11:51:13,2026-01-28 17:27:02,"2,525,749","29 días, 5 horas",29:05:35:49,AXIDYNAMICJOURNEY,29:05:34:24
692f260a9b16a235bf948b0d,APPROVED,9,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-02 11:46:51,2025-12-31 17:18:02,"2,525,471","29 días, 5 horas",29:05:31:11,AXIGESTION,29:05:30:14
69554842e8293b72409d77a4,APPROVED,49,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-31 9:58:59,2026-01-29 14:32:49,"2,522,030","29 días, 4 horas",29:04:33:50,AXIGESTION,29:04:33:08
695557ec97f2b16f8fb14e46,APPROVED,119,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 11:05:50,2026-01-29 15:30:03,"2,521,453","29 días, 4 horas",29:04:24:13,AXIDYNAMICJOURNEY,29:04:23:06
692dcdfa3951d9144b969c62,APPROVED,79,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 11:18:51,2025-12-30 15:31:02,"2,520,731","29 días, 4 horas",29:04:12:11,AXIGESTION,29:04:11:34
694afd521b68642ae7772af4,APPROVED,115,FISA,FORMER,FORMER,TYSON,2025-12-23 14:36:38,2026-01-21 18:42:02,"2,520,324","29 días, 4 horas",29:04:05:24,AXIDYNAMICJOURNEY,29:04:03:30
692df2f23951d9144b969e14,APPROVED,88,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 13:56:35,2025-12-30 18:00:07,"2,520,212","29 días, 4 horas",29:04:03:32,VERIEXPEDIENTEDIGITAL,44:03:31:58
69557d2bf5eb7b322edd793c,APPROVED,317,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 13:44:44,2026-01-29 17:36:20,"2,519,496","29 días, 3 horas",29:03:51:36,AXIDYNAMICJOURNEY,13:05:08:25
692dee573951d9144b969dcb,APPROVED,605,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-01 13:36:55,2025-12-30 17:05:01,"2,518,086","29 días, 3 horas",29:03:28:06,AXIGESTION,29:03:27:35
6955452d2a8c57159b3b74f8,APPROVED,572,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-31 9:45:50,2026-01-29 12:53:50,"2,516,880","29 días, 3 horas",29:03:08:00,AXIGESTION,29:03:05:53
692f16105ed90e043cac96c4,APPROVED,48,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 10:38:41,2025-12-31 13:20:08,"2,515,287","29 días, 2 horas",29:02:41:27,VERIEXPEDIENTEDIGITAL,37:21:23:51
692f2684f7d61e67d6cf8178,APPROVED,22,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 11:48:54,2025-12-31 14:26:59,"2,515,085","29 días, 2 horas",29:02:38:05,AXIGESTION,29:02:31:53
692e10c75cb43f7febfa963f,APPROVED,697,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-01 16:03:52,2025-12-30 18:29:38,"2,514,346","29 días, 2 horas",29:02:25:46,VERIEXPEDIENTEDIGITAL,23:16:09:21
692df7165b08c73103ae6a6d,APPROVED,8,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 14:14:15,2025-12-30 16:04:20,"2,512,205","29 días, 1 horas",29:01:50:05,AXIGESTION,29:01:49:39
6940a5dd85f269041a37a841,APPROVED,95,FISA,FORMALDIGITAL,Socio_Plus,MOBILE,2025-12-15 18:22:42,2026-01-13 19:46:02,"2,510,600","29 días, 1 horas",29:01:23:20,AXIGESTION,29:00:52:26
692de2064b9f4005870ae855,APPROVED,717,AEF,MICRONEGOCIO,MICRONEGOCIO,TYSON,2025-12-01 12:44:31,2025-12-30 13:08:01,"2,507,010","29 días, 0 horas",29:00:23:30,AXIGESTION,28:22:48:24
692df99bc480313a45eb1f9e,APPROVED,691,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 14:24:59,2025-12-30 14:02:01,"2,504,222","28 días, 23 horas",28:23:37:02,AXIGESTION,03:19:34:14
695585f1562047244954afcb,APPROVED,8,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-31 14:22:11,2026-01-29 13:52:03,"2,503,792","28 días, 23 horas",28:23:29:52,AXIGESTION,28:23:28:36
692e082a3951d9144b969f1e,APPROVED,93,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 15:27:07,2025-12-30 14:21:24,"2,501,657","28 días, 22 horas",28:22:54:17,VERIEXPEDIENTEDIGITAL,38:08:26:46
692f452fbba57b103a500ed4,APPROVED,291,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 13:59:48,2025-12-31 12:39:16,"2,500,768","28 días, 22 horas",28:22:39:28,AXIGESTION,28:22:38:18
692dd3c11df7474e0fd3cc4f,APPROVED,119,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 11:43:30,2025-12-30 10:02:02,"2,499,512","28 días, 22 horas",28:22:18:32,AXIGESTION,28:22:17:09
693756a0fd1d702b2f9f62a9,APPROVED,562,AEF,FORMER,FORMER,TYSON,2025-12-08 16:52:16,2026-01-06 15:08:01,"2,499,345","28 días, 22 horas",28:22:15:45,AXIDYNAMICJOURNEY,28:22:13:14
69379e90fd1d702b2f9f6403,APPROVED,3,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-08 22:02:00,2026-01-06 19:01:01,"2,494,741","28 días, 20 horas",28:20:59:01,AXIPREAPROBADO,28:20:49:52
6955b4cfc40d750e0363aba8,APPROVED,262,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 17:42:07,2026-01-29 14:00:19,"2,492,292","28 días, 20 horas",28:20:18:12,VERIEXPEDIENTEDIGITAL,02:01:13:43
6955bdaf20f7df720afa30c8,APPROVED,627,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 18:19:59,2026-01-29 14:11:02,"2,490,663","28 días, 19 horas",28:19:51:03,AXIGESTION,28:19:48:27
6940a37d92db66790e81c3a6,APPROVED,667,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-15 18:10:38,2026-01-13 13:54:01,"2,490,203","28 días, 19 horas",28:19:43:23,AXIDYNAMICJOURNEY,27:16:36:18
6955a6ffa46e625fdd852a01,APPROVED,658,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 16:43:12,2026-01-29 11:46:01,"2,487,769","28 días, 19 horas",28:19:02:49,AXIDYNAMICJOURNEY,28:18:58:07
692e21cd5b08c73103ae6c1c,APPROVED,127,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 17:16:30,2025-12-30 12:10:55,"2,487,265","28 días, 18 horas",28:18:54:25,AXIGESTION,28:18:52:39
692f7a385ed90e043cac9c82,APPROVED,121,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-02 17:46:02,2025-12-31 10:59:02,"2,481,180","28 días, 17 horas",28:17:13:00,AXIMONTODISPERSION,28:15:57:57
695605ca20f7df720afa311b,APPROVED,572,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 23:27:39,2026-01-29 14:15:02,"2,472,443","28 días, 14 horas",28:14:47:23,AXIMONTODISPERSION,28:11:58:23
692db7745b08c73103ae67e8,APPROVED,287,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 9:42:45,2025-12-29 16:30:03,"2,443,638","28 días, 6 horas",28:06:47:18,AXIGESTION,02:07:46:15
692db29b5b08c73103ae67c7,APPROVED,92,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 9:22:04,2025-12-29 15:08:53,"2,440,009","28 días, 5 horas",28:05:46:49,VERIEXPEDIENTEDIGITAL,42:05:23:30
694056c892db66790e81c05a,APPROVED,658,AEF,FORMER,FORMER,TYSON,2025-12-15 12:43:23,2026-01-12 18:26:01,"2,439,758","28 días, 5 horas",28:05:42:38,AXIDYNAMICJOURNEY,28:05:40:35
694030e685f269041a37a33e,APPROVED,28,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-15 10:01:42,2026-01-12 14:47:15,"2,436,333","28 días, 4 horas",28:04:45:33,AXIDYNAMICJOURNEY,28:04:44:36
6936e7e0bf1a752c15522f43,APPROVED,321,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-08 8:59:45,2026-01-05 13:31:02,"2,435,477","28 días, 4 horas",28:04:31:17,AXIGESTION,28:04:29:36
693c421d5ed90e043caccdf0,APPROVED,718,AEF,RENO-EXPRESS,RENO - caminantes,TYSON_COA,2025-12-12 10:26:06,2026-01-09 14:48:02,"2,434,916","28 días, 4 horas",28:04:21:56,AXIDYNAMICJOURNEY,28:03:32:35
692ddee74b9f4005870ae834,APPROVED,79,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 12:31:04,2025-12-29 16:42:02,"2,434,258","28 días, 4 horas",28:04:10:58,AXIGESTION,28:04:10:14
692dc7605b08c73103ae685b,APPROVED,595,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 10:50:41,2025-12-29 14:58:02,"2,434,041","28 días, 4 horas",28:04:07:21,AXIGESTION,28:04:06:47
692dd546c480313a45eb1ded,APPROVED,679,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 11:49:58,2025-12-29 15:38:01,"2,432,883","28 días, 3 horas",28:03:48:03,AXIGESTION,28:03:45:33
692ddacd4b9f4005870ae80d,APPROVED,273,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-01 12:13:34,2025-12-29 15:39:59,"2,431,585","28 días, 3 horas",28:03:26:25,AXIGESTION,12:20:54:19
692dd571c480313a45eb1df1,APPROVED,29,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-01 11:50:42,2025-12-29 15:14:16,"2,431,414","28 días, 3 horas",28:03:23:34,AXIGESTION,28:03:22:21
692f0c1fbba57b103a500ab6,APPROVED,614,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-02 9:56:15,2025-12-30 13:11:22,"2,430,907","28 días, 3 horas",28:03:15:07,AXIGESTION,28:03:06:23
69373802bba57b103a502e45,APPROVED,547,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-08 14:41:38,2026-01-05 17:53:19,"2,430,701","28 días, 3 horas",28:03:11:41,AXIGESTION,00:00:50:26
69306f379b16a235bf94936f,APPROVED,7,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 11:11:20,2025-12-31 14:21:30,"2,430,610","28 días, 3 horas",28:03:10:10,AXIGESTION,21:23:29:13
693080c7bba57b103a501503,APPROVED,95,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 12:26:16,2025-12-31 15:32:44,"2,430,388","28 días, 3 horas",28:03:06:28,AXIGESTION,23:01:21:47
69557f9e7a2c8a2781913de7,APPROVED,551,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-31 13:55:10,2026-01-28 16:35:01,"2,428,791","28 días, 2 horas",28:02:39:51,AXIDYNAMICJOURNEY,02:06:27:21
69417a4e26fa78782939d01a,APPROVED,544,AEF,FORMER,FORMER,TYSON,2025-12-16 9:27:11,2026-01-13 11:49:01,"2,427,710","28 días, 2 horas",28:02:21:50,AXIDYNAMICJOURNEY,28:02:16:37
692e04f7d49a0e64b8569c9f,APPROVED,22,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 15:13:28,2025-12-29 17:35:03,"2,427,695","28 días, 2 horas",28:02:21:35,AXIGESTION,28:02:19:34
69554f52b2f08b01bafc45c9,APPROVED,287,FISA,FORMER,FORMER,TYSON,2025-12-31 10:29:06,2026-01-28 12:41:01,"2,427,115","28 días, 2 horas",28:02:11:55,AXIDYNAMICJOURNEY,28:02:10:52
69558bc6e8293b72409d79ad,APPROVED,281,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 14:47:03,2026-01-28 16:53:23,"2,426,780","28 días, 2 horas",28:02:06:20,AXIGESTION,28:02:01:47
69558063562047244954af91,APPROVED,35,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 13:58:28,2026-01-28 15:58:47,"2,426,419","28 días, 2 horas",28:02:00:19,AXIGESTION,28:01:59:22
692dbb3a5cb43f7febfa9280,APPROVED,285,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 9:58:51,2025-12-29 11:57:59,"2,426,348","28 días, 1 horas",28:01:59:08,AXIGESTION,28:01:58:22
693d8e02bba57b103a5046f7,APPROVED,294,FISA,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-13 10:02:16,2026-01-10 11:51:02,"2,425,726","28 días, 1 horas",28:01:48:46,AXIGESTION,28:01:46:06
692f598cb9db395b99a2e71d,APPROVED,26,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 15:26:38,2025-12-30 17:10:08,"2,425,410","28 días, 1 horas",28:01:43:30,AXIGESTION,28:01:42:48
6940604892190c41ed0a01c2,APPROVED,15,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-15 13:23:53,2026-01-12 15:02:08,"2,425,095","28 días, 1 horas",28:01:38:15,VERIEXPEDIENTEDIGITAL,32:01:02:03
693b35535ed90e043caccb0b,APPROVED,544,AEF,FORMER,FORMER,TYSON_COA,2025-12-11 15:19:17,2026-01-08 16:56:01,"2,425,004","28 días, 1 horas",28:01:36:44,AXIDYNAMICJOURNEY,27:18:46:49
692e232d5cb43f7febfa96de,APPROVED,119,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 17:22:23,2025-12-29 18:35:02,"2,423,559","28 días, 1 horas",28:01:12:39,AXIDYNAMICJOURNEY,27:23:56:41
69306cd314299534bf0775b0,APPROVED,257,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 11:01:08,2025-12-31 12:13:27,"2,423,539","28 días, 1 horas",28:01:12:19,VERIEXPEDIENTEDIGITAL,37:21:12:54
692f6d1e14299534bf077208,APPROVED,54,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 16:50:07,2025-12-30 17:58:20,"2,423,293","28 días, 1 horas",28:01:08:13,VERIEXPEDIENTEDIGITAL,36:02:21:50
694c1cf46d406a18ee3e55df,APPROVED,64,FISA,FORMER,FORMER,TYSON_COA,2025-12-24 11:03:54,2026-01-21 11:57:02,"2,422,388","28 días, 0 horas",28:00:53:08,AXIGESTION,28:00:51:46
692f74109b16a235bf948fd0,APPROVED,105,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 17:19:45,2025-12-30 18:08:15,"2,422,110","28 días, 0 horas",28:00:48:30,VERIEXPEDIENTEDIGITAL,40:02:44:00
693064ce14299534bf07755b,APPROVED,297,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 10:26:56,2025-12-31 10:58:38,"2,421,102","28 días, 0 horas",28:00:31:42,VERIEXPEDIENTEDIGITAL,38:02:27:40
6936f706bba57b103a502c02,APPROVED,306,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-08 10:04:23,2026-01-05 10:26:02,"2,420,499","28 días, 0 horas",28:00:21:39,AXIGESTION,28:00:19:42
6946f44da433a52d507ee464,APPROVED,43,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-20 13:09:02,2026-01-17 13:15:53,"2,419,611","28 días, 0 horas",28:00:06:51,AXIDYNAMICJOURNEY,28:00:05:53
6938a3e6b9db395b99a30c41,APPROVED,119,FISA,FORMER,FORMER,TYSON,2025-12-09 16:34:16,2026-01-06 16:05:01,"2,417,445","27 días, 23 horas",27:23:30:45,AXIGESTION,27:23:29:02
692f7758bf1a752c155214c9,APPROVED,42,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 17:33:44,2025-12-30 16:54:08,"2,416,824","27 días, 23 horas",27:23:20:24,VERIEXPEDIENTEDIGITAL,36:13:38:08
6955d94c678ce345e6593115,APPROVED,35,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 20:17:49,2026-01-28 19:22:24,"2,415,875","27 días, 23 horas",27:23:04:35,AXIDYNAMICJOURNEY,27:22:55:49
693ca1d79b16a235bf94c1eb,APPROVED,677,AEF,FORMER,FORMER,TYSON,2025-12-12 17:14:31,2026-01-09 16:16:01,"2,415,690","27 días, 23 horas",27:23:01:30,AXIGESTION,27:22:23:19
692e47b25b08c73103ae6d13,APPROVED,258,FISA,FORMALDIGITAL,UNDEFINED,LANDING,2025-12-01 20:13:57,2025-12-29 18:51:01,"2,414,224","27 días, 22 horas",27:22:37:04,AXIPREAPROBADO,27:21:23:45
692f3a62b9db395b99a2e5b9,APPROVED,119,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 13:13:40,2025-12-30 10:41:28,"2,410,068","27 días, 21 horas",27:21:27:48,AXIGESTION,27:21:26:41
695577332a8c57159b3b768c,APPROVED,3,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 13:19:15,2026-01-28 10:34:02,"2,409,287","27 días, 21 horas",27:21:14:47,AXIGESTION,04:22:31:54
69559cdd2a8c57159b3b77c9,APPROVED,274,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 15:59:58,2026-01-28 13:05:44,"2,408,746","27 días, 21 horas",27:21:05:46,AXIGESTION,27:21:04:57
6937488cbf1a752c1552329b,APPROVED,26,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-08 15:52:13,2026-01-05 12:52:03,"2,408,390","27 días, 20 horas",27:20:59:50,AXIGESTION,27:20:57:57
6945d35856112448c7000e3c,APPROVED,547,AEF,FORMALDIGITAL-EXPRESS,HIBRIDO,LANDING,2025-12-19 16:38:50,2026-01-16 13:30:02,"2,407,872","27 días, 20 horas",27:20:51:12,AXIPREAPROBADO,27:20:43:17
69558c99b2f08b01bafc47bf,APPROVED,291,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-31 14:50:37,2026-01-28 11:10:08,"2,405,971","27 días, 20 horas",27:20:19:31,AXIGESTION,27:20:17:57
6930cc21f7d61e67d6cf8d97,APPROVED,310,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 17:47:46,2025-12-31 13:58:18,"2,405,432","27 días, 20 horas",27:20:10:32,AXIGESTION,27:20:10:00
6935ef385ed90e043cacb542,APPROVED,575,AEF,KFACILDIGITAL,PRESTANOMICO-CREDIALTO_SELECT,LANDING,2025-12-17 15:16:05,2026-01-14 11:05:01,"2,404,136","27 días, 19 horas",27:19:48:56,VERIFIRMA,19:00:40:06
692f84d8b9db395b99a2e8dc,APPROVED,93,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 18:31:21,2025-12-30 13:54:22,"2,402,581","27 días, 19 horas",27:19:23:01,VERIEXPEDIENTEDIGITAL,40:00:42:03
6945e0b52ac8d645f6153e4d,APPROVED,43,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 17:33:09,2026-01-16 11:18:02,"2,396,693","27 días, 17 horas",27:17:44:53,AXIDYNAMICJOURNEY,27:17:41:40
6930cbe3f7d61e67d6cf8d95,APPROVED,9,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 17:46:44,2025-12-31 11:30:51,"2,396,647","27 días, 17 horas",27:17:44:07,VERIEXPEDIENTEDIGITAL,41:07:05:27
6945ebefe6eef94935da4075,APPROVED,605,AEF,FORMER,FORMER,TYSON_COA,2025-12-19 18:21:04,2026-01-16 11:00:02,"2,392,738","27 días, 16 horas",27:16:38:58,AXIGESTION,00:01:17:57
6954e9516d406a18ee3e6d8f,APPROVED,687,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-31 3:13:54,2026-01-27 17:14:01,"2,383,207","27 días, 14 horas",27:14:00:07,AXIGESTION,27:06:14:23
